"dbn","grade","year","subject","n","score"
"32K145","All Grades",2013,"Math",374,285
"32K151","3",2013,"Math",68,276
"32K151","4",2013,"Math",58,295
"32K151","5",2013,"Math",65,288
"32K151","All Grades",2013,"Math",191,286
"32K162","6",2013,"Math",171,280
"32K162","7",2013,"Math",144,284
"32K162","8",2013,"Math",195,281
"32K162","All Grades",2013,"Math",510,281
"32K274","3",2013,"Math",92,284
"32K274","4",2013,"Math",78,298
"32K274","5",2013,"Math",83,284
"32K274","All Grades",2013,"Math",253,288
"32K291","6",2013,"Math",171,281
"32K291","7",2013,"Math",205,267
"32K291","8",2013,"Math",193,263
"32K291","All Grades",2013,"Math",569,270
"32K296","7",2013,"Math",96,267
"32K296","8",2013,"Math",134,272
"32K296","All Grades",2013,"Math",230,270
"32K299","3",2013,"Math",68,299
"32K299","4",2013,"Math",52,293
"32K299","5",2013,"Math",47,291
"32K299","All Grades",2013,"Math",167,295
"32K347","6",2013,"Math",116,283
"32K347","7",2013,"Math",160,283
"32K347","8",2013,"Math",119,284
"32K347","All Grades",2013,"Math",395,283
"32K349","6",2013,"Math",140,276
"32K349","7",2013,"Math",136,285
"32K349","8",2013,"Math",164,279
"32K349","All Grades",2013,"Math",440,280
"32K376","3",2013,"Math",113,296
"32K376","4",2013,"Math",124,282
"32K376","5",2013,"Math",88,298
"32K376","All Grades",2013,"Math",325,291
"32K377","3",2013,"Math",60,286
"32K377","4",2013,"Math",62,286
"32K377","5",2013,"Math",54,293
"32K377","6",2013,"Math",64,275
"32K377","7",2013,"Math",75,279
"32K377","8",2013,"Math",73,279
"32K377","All Grades",2013,"Math",388,282
"32K383","5",2013,"Math",51,306
"32K383","6",2013,"Math",263,305
"32K383","7",2013,"Math",254,307
"32K383","8",2013,"Math",242,314
"32K383","All Grades",2013,"Math",810,308
"32K384","3",2013,"Math",60,289
"32K384","4",2013,"Math",74,292
"32K384","5",2013,"Math",75,281
"32K384","6",2013,"Math",75,287
"32K384","7",2013,"Math",52,284
"32K384","8",2013,"Math",57,296
"32K384","All Grades",2013,"Math",393,288
"32K554","6",2013,"Math",61,321
"32K554","7",2013,"Math",59,330
"32K554","8",2013,"Math",35,322
"32K554","All Grades",2013,"Math",155,325
"32K562","6",2013,"Math",145,266
"32K562","All Grades",2013,"Math",145,266
"84K333","3",2013,"Math",57,307
"84K333","All Grades",2013,"Math",57,307
"84K355","5",2013,"Math",81,315
"84K355","6",2013,"Math",80,328
"84K355","7",2013,"Math",81,331
"84K355","8",2013,"Math",68,337
"84K355","All Grades",2013,"Math",310,327
"84K356","3",2013,"Math",83,312
"84K356","4",2013,"Math",70,314
"84K356","5",2013,"Math",79,308
"84K356","6",2013,"Math",92,307
"84K356","7",2013,"Math",76,313
"84K356","8",2013,"Math",69,328
"84K356","All Grades",2013,"Math",469,313
"84K357","5",2013,"Math",90,275
"84K357","6",2013,"Math",86,303
"84K357","7",2013,"Math",88,291
"84K357","8",2013,"Math",55,314
"84K357","All Grades",2013,"Math",319,294
"84K358","3",2013,"Math",76,310
"84K358","4",2013,"Math",82,308
"84K358","5",2013,"Math",75,300
"84K358","6",2013,"Math",79,333
"84K358","7",2013,"Math",72,318
"84K358","8",2013,"Math",65,329
"84K358","All Grades",2013,"Math",449,316
"84K359","3",2013,"Math",47,295
"84K359","4",2013,"Math",92,289
"84K359","5",2013,"Math",74,301
"84K359","6",2013,"Math",93,286
"84K359","7",2013,"Math",125,276
"84K359","8",2013,"Math",102,280
"84K359","All Grades",2013,"Math",533,286
"84K360","6",2013,"Math",105,276
"84K360","All Grades",2013,"Math",105,276
"84K362","3",2013,"Math",51,313
"84K362","4",2013,"Math",46,330
"84K362","5",2013,"Math",52,323
"84K362","6",2013,"Math",50,302
"84K362","7",2013,"Math",49,302
"84K362","8",2013,"Math",25,322
"84K362","All Grades",2013,"Math",273,315
"84K379","3",2013,"Math",59,301
"84K379","4",2013,"Math",61,307
"84K379","All Grades",2013,"Math",120,304
"84K386","5",2013,"Math",86,292
"84K386","6",2013,"Math",85,303
"84K386","All Grades",2013,"Math",171,297
"84K508","5",2013,"Math",91,302
"84K508","6",2013,"Math",86,314
"84K508","7",2013,"Math",80,312
"84K508","8",2013,"Math",71,334
"84K508","All Grades",2013,"Math",328,315
"84K517","3",2013,"Math",79,326
"84K517","4",2013,"Math",77,308
"84K517","5",2013,"Math",50,308
"84K517","6",2013,"Math",34,327
"84K517","7",2013,"Math",25,325
"84K517","All Grades",2013,"Math",265,317
"84K536","3",2013,"Math",51,312
"84K536","4",2013,"Math",50,324
"84K536","5",2013,"Math",50,306
"84K536","6",2013,"Math",52,300
"84K536","All Grades",2013,"Math",203,310
"84K538","3",2013,"Math",86,319
"84K538","4",2013,"Math",78,319
"84K538","5",2013,"Math",87,317
"84K538","6",2013,"Math",92,319
"84K538","7",2013,"Math",89,321
"84K538","8",2013,"Math",76,337
"84K538","All Grades",2013,"Math",508,322
"84K593","3",2013,"Math",78,315
"84K593","4",2013,"Math",67,311
"84K593","5",2013,"Math",41,311
"84K593","6",2013,"Math",33,319
"84K593","7",2013,"Math",31,324
"84K593","8",2013,"Math",23,326
"84K593","All Grades",2013,"Math",273,316
"84K608","5",2013,"Math",85,300
"84K608","6",2013,"Math",66,318
"84K608","7",2013,"Math",71,316
"84K608","8",2013,"Math",65,317
"84K608","All Grades",2013,"Math",287,312
"84K626","3",2013,"Math",74,306
"84K626","4",2013,"Math",76,307
"84K626","5",2013,"Math",90,302
"84K626","All Grades",2013,"Math",240,305
"84K648","5",2013,"Math",80,309
"84K648","6",2013,"Math",76,312
"84K648","7",2013,"Math",61,317
"84K648","8",2013,"Math",53,316
"84K648","All Grades",2013,"Math",270,313
"84K649","3",2013,"Math",65,293
"84K649","4",2013,"Math",58,302
"84K649","5",2013,"Math",28,294
"84K649","All Grades",2013,"Math",151,296
"84K651","3",2013,"Math",54,322
"84K651","4",2013,"Math",49,316
"84K651","5",2013,"Math",26,321
"84K651","All Grades",2013,"Math",129,320
"84K652","3",2013,"Math",114,296
"84K652","4",2013,"Math",87,299
"84K652","5",2013,"Math",87,301
"84K652","6",2013,"Math",59,293
"84K652","All Grades",2013,"Math",347,297
"84K701","3",2013,"Math",35,310
"84K701","4",2013,"Math",41,301
"84K701","5",2013,"Math",34,317
"84K701","All Grades",2013,"Math",110,309
"84K702","3",2013,"Math",51,305
"84K702","4",2013,"Math",52,302
"84K702","5",2013,"Math",52,299
"84K702","6",2013,"Math",49,296
"84K702","7",2013,"Math",41,303
"84K702","8",2013,"Math",26,284
"84K702","All Grades",2013,"Math",271,299
"84K703","3",2013,"Math",54,291
"84K703","4",2013,"Math",42,286
"84K703","5",2013,"Math",51,304
"84K703","6",2013,"Math",49,283
"84K703","7",2013,"Math",52,276
"84K703","8",2013,"Math",46,299
"84K703","All Grades",2013,"Math",294,290
"84K704","3",2013,"Math",60,323
"84K704","4",2013,"Math",60,318
"84K704","5",2013,"Math",61,318
"84K704","6",2013,"Math",60,306
"84K704","7",2013,"Math",55,314
"84K704","8",2013,"Math",40,305
"84K704","All Grades",2013,"Math",336,314
"84K707","6",2013,"Math",103,321
"84K707","7",2013,"Math",103,308
"84K707","8",2013,"Math",104,323
"84K707","All Grades",2013,"Math",310,318
"84K710","5",2013,"Math",87,308
"84K710","6",2013,"Math",86,310
"84K710","7",2013,"Math",66,317
"84K710","8",2013,"Math",38,323
"84K710","All Grades",2013,"Math",277,313
"84K711","3",2013,"Math",57,302
"84K711","4",2013,"Math",40,293
"84K711","All Grades",2013,"Math",97,298
"84K712","3",2013,"Math",77,325
"84K712","4",2013,"Math",41,328
"84K712","All Grades",2013,"Math",118,326
"84K726","5",2013,"Math",95,262
"84K726","6",2013,"Math",110,277
"84K726","7",2013,"Math",46,298
"84K726","8",2013,"Math",42,311
"84K726","All Grades",2013,"Math",293,280
"84K730","6",2013,"Math",41,292
"84K730","7",2013,"Math",73,293
"84K730","8",2013,"Math",72,300
"84K730","All Grades",2013,"Math",186,295
"84K731","3",2013,"Math",78,301
"84K731","4",2013,"Math",80,290
"84K731","5",2013,"Math",81,303
"84K731","6",2013,"Math",78,296
"84K731","7",2013,"Math",87,286
"84K731","8",2013,"Math",87,292
"84K731","All Grades",2013,"Math",491,294
"84K734","3",2013,"Math",58,284
"84K734","4",2013,"Math",45,276
"84K734","All Grades",2013,"Math",103,280
"84K737","3",2013,"Math",98,309
"84K737","4",2013,"Math",85,309
"84K737","All Grades",2013,"Math",183,309
"84K740","3",2013,"Math",74,307
"84K740","4",2013,"Math",77,291
"84K740","5",2013,"Math",51,292
"84K740","6",2013,"Math",26,293
"84K740","7",2013,"Math",26,293
"84K740","All Grades",2013,"Math",254,296
"84K742","3",2013,"Math",59,293
"84K742","4",2013,"Math",59,315
"84K742","5",2013,"Math",60,303
"84K742","All Grades",2013,"Math",178,304
"84K744","5",2013,"Math",88,299
"84K744","6",2013,"Math",86,306
"84K744","7",2013,"Math",85,311
"84K744","8",2013,"Math",82,322
"84K744","All Grades",2013,"Math",341,309
"84K746","3",2013,"Math",73,315
"84K746","4",2013,"Math",72,296
"84K746","All Grades",2013,"Math",145,306
"84K769","3",2013,"Math",64,300
"84K769","All Grades",2013,"Math",64,300
"84K774","3",2013,"Math",64,308
"84K774","All Grades",2013,"Math",64,308
"84K775","3",2013,"Math",55,338
"84K775","All Grades",2013,"Math",55,338
"84K777","5",2013,"Math",82,306
"84K777","6",2013,"Math",62,310
"84K777","7",2013,"Math",56,333
"84K777","All Grades",2013,"Math",200,315
"84K780","5",2013,"Math",87,304
"84K780","6",2013,"Math",65,316
"84K780","7",2013,"Math",54,330
"84K780","All Grades",2013,"Math",206,315
"84K782","3",2013,"Math",48,307
"84K782","4",2013,"Math",48,291
"84K782","5",2013,"Math",43,299
"84K782","All Grades",2013,"Math",139,299
"84K785","3",2013,"Math",47,283
"84K785","All Grades",2013,"Math",47,283
"84K791","3",2013,"Math",77,317
"84K791","4",2013,"Math",52,303
"84K791","5",2013,"Math",51,293
"84K791","All Grades",2013,"Math",180,306
"84K792","3",2013,"Math",65,297
"84K792","All Grades",2013,"Math",65,297
"84K793","3",2013,"Math",90,305
"84K793","All Grades",2013,"Math",90,305
"84K796","3",2013,"Math",73,278
"84K796","All Grades",2013,"Math",73,278
"84K797","3",2013,"Math",51,288
"84K797","4",2013,"Math",49,288
"84K797","All Grades",2013,"Math",100,288
"84M065","6",2013,"Math",108,306
"84M065","All Grades",2013,"Math",108,306
"84M068","5",2013,"Math",100,301
"84M068","All Grades",2013,"Math",100,301
"84M279","6",2013,"Math",56,275
"84M279","7",2013,"Math",68,258
"84M279","8",2013,"Math",61,270
"84M279","All Grades",2013,"Math",185,267
"84M284","3",2013,"Math",94,294
"84M284","4",2013,"Math",88,290
"84M284","5",2013,"Math",70,308
"84M284","6",2013,"Math",82,310
"84M284","7",2013,"Math",92,300
"84M284","8",2013,"Math",68,307
"84M284","All Grades",2013,"Math",494,301
"84M320","3",2013,"Math",42,306
"84M320","4",2013,"Math",37,307
"84M320","5",2013,"Math",38,306
"84M320","All Grades",2013,"Math",117,306
"84M329","3",2013,"Math",51,288
"84M329","4",2013,"Math",54,311
"84M329","5",2013,"Math",40,303
"84M329","All Grades",2013,"Math",145,300
"84M330","3",2013,"Math",50,302
"84M330","4",2013,"Math",51,307
"84M330","5",2013,"Math",52,301
"84M330","6",2013,"Math",50,317
"84M330","7",2013,"Math",68,301
"84M330","8",2013,"Math",47,314
"84M330","All Grades",2013,"Math",318,307
"84M335","5",2013,"Math",77,299
"84M335","6",2013,"Math",77,310
"84M335","7",2013,"Math",76,311
"84M335","8",2013,"Math",67,315
"84M335","All Grades",2013,"Math",297,309
"84M336","5",2013,"Math",88,312
"84M336","6",2013,"Math",88,326
"84M336","7",2013,"Math",86,307
"84M336","8",2013,"Math",66,322
"84M336","All Grades",2013,"Math",328,316
"84M341","3",2013,"Math",71,323
"84M341","4",2013,"Math",84,291
"84M341","5",2013,"Math",63,313
"84M341","6",2013,"Math",71,304
"84M341","7",2013,"Math",38,309
"84M341","8",2013,"Math",32,305
"84M341","All Grades",2013,"Math",359,307
"84M350","6",2013,"Math",109,295
"84M350","7",2013,"Math",109,307
"84M350","8",2013,"Math",109,312
"84M350","All Grades",2013,"Math",327,304
"84M351","3",2013,"Math",153,330
"84M351","4",2013,"Math",117,332
"84M351","5",2013,"Math",92,336
"84M351","6",2013,"Math",47,339
"84M351","7",2013,"Math",35,340
"84M351","All Grades",2013,"Math",444,334
"84M353","5",2013,"Math",94,295
"84M353","6",2013,"Math",97,287
"84M353","7",2013,"Math",98,299
"84M353","8",2013,"Math",93,302
"84M353","All Grades",2013,"Math",382,296
"84M382","3",2013,"Math",51,300
"84M382","4",2013,"Math",49,291
"84M382","5",2013,"Math",39,297
"84M382","All Grades",2013,"Math",139,296
"84M384","3",2013,"Math",132,335
"84M384","4",2013,"Math",117,328
"84M384","5",2013,"Math",62,336
"84M384","All Grades",2013,"Math",311,333
"84M385","3",2013,"Math",125,333
"84M385","4",2013,"Math",115,337
"84M385","5",2013,"Math",72,338
"84M385","All Grades",2013,"Math",312,335
"84M386","3",2013,"Math",78,331
"84M386","4",2013,"Math",79,329
"84M386","5",2013,"Math",51,346
"84M386","All Grades",2013,"Math",208,334
"84M388","5",2013,"Math",86,268
"84M388","6",2013,"Math",85,302
"84M388","7",2013,"Math",69,288
"84M388","8",2013,"Math",50,286
"84M388","All Grades",2013,"Math",290,286
"84M430","5",2013,"Math",121,293
"84M430","6",2013,"Math",121,293
"84M430","7",2013,"Math",125,294
"84M430","8",2013,"Math",106,316
"84M430","All Grades",2013,"Math",473,298
"84M478","5",2013,"Math",104,279
"84M478","6",2013,"Math",116,286
"84M478","7",2013,"Math",111,306
"84M478","All Grades",2013,"Math",331,291
"84M481","5",2013,"Math",1,NA
"84M481","6",2013,"Math",111,286
"84M481","7",2013,"Math",109,292
"84M481","8",2013,"Math",108,308
"84M481","All Grades",2013,"Math",329,295
"84M482","3",2013,"Math",80,339
"84M482","All Grades",2013,"Math",80,339
"84M483","3",2013,"Math",25,303
"84M483","4",2013,"Math",37,305
"84M483","All Grades",2013,"Math",62,304
"84M524","6",2013,"Math",54,290
"84M524","7",2013,"Math",69,274
"84M524","8",2013,"Math",49,281
"84M524","All Grades",2013,"Math",172,281
"84M702","3",2013,"Math",35,294
"84M702","4",2013,"Math",24,303
"84M702","5",2013,"Math",25,300
"84M702","All Grades",2013,"Math",84,298
"84M704","3",2013,"Math",26,330
"84M704","4",2013,"Math",30,313
"84M704","5",2013,"Math",24,286
"84M704","6",2013,"Math",32,306
"84M704","7",2013,"Math",28,296
"84M704","8",2013,"Math",30,320
"84M704","All Grades",2013,"Math",170,309
"84M705","3",2013,"Math",80,307
"84M705","4",2013,"Math",58,313
"84M705","5",2013,"Math",49,307
"84M705","All Grades",2013,"Math",187,309
"84M708","3",2013,"Math",57,303
"84M708","4",2013,"Math",51,299
"84M708","5",2013,"Math",51,283
"84M708","6",2013,"Math",107,296
"84M708","All Grades",2013,"Math",266,295
"84M709","5",2013,"Math",73,297
"84M709","6",2013,"Math",76,320
"84M709","7",2013,"Math",75,301
"84M709","8",2013,"Math",62,309
"84M709","All Grades",2013,"Math",286,307
"84M726","5",2013,"Math",96,291
"84M726","6",2013,"Math",77,310
"84M726","7",2013,"Math",71,296
"84M726","8",2013,"Math",61,311
"84M726","All Grades",2013,"Math",305,301
"84M861","3",2013,"Math",42,308
"84M861","4",2013,"Math",49,293
"84M861","5",2013,"Math",44,282
"84M861","6",2013,"Math",41,295
"84M861","7",2013,"Math",44,289
"84M861","8",2013,"Math",34,283
"84M861","All Grades",2013,"Math",254,292
"84Q083","5",2013,"Math",110,311
"84Q083","All Grades",2013,"Math",110,311
"84Q170","3",2013,"Math",54,305
"84Q170","4",2013,"Math",52,311
"84Q170","5",2013,"Math",59,307
"84Q170","All Grades",2013,"Math",165,308
"84Q304","3",2013,"Math",51,321
"84Q304","4",2013,"Math",59,303
"84Q304","5",2013,"Math",39,316
"84Q304","All Grades",2013,"Math",149,312
"84Q321","3",2013,"Math",81,295
"84Q321","4",2013,"Math",80,302
"84Q321","All Grades",2013,"Math",161,299
"84Q340","3",2013,"Math",93,305
"84Q340","All Grades",2013,"Math",93,305
"84Q341","3",2013,"Math",78,316
"84Q341","4",2013,"Math",52,311
"84Q341","5",2013,"Math",53,308
"84Q341","All Grades",2013,"Math",183,312
"84Q342","3",2013,"Math",33,301
"84Q342","All Grades",2013,"Math",33,301
"84Q704","3",2013,"Math",72,302
"84Q704","4",2013,"Math",72,300
"84Q704","5",2013,"Math",73,299
"84Q704","6",2013,"Math",19,295
"84Q704","All Grades",2013,"Math",236,300
"84Q705","3",2013,"Math",23,321
"84Q705","4",2013,"Math",26,289
"84Q705","5",2013,"Math",54,301
"84Q705","6",2013,"Math",53,305
"84Q705","7",2013,"Math",54,324
"84Q705","8",2013,"Math",54,313
"84Q705","All Grades",2013,"Math",264,309
"84Q706","3",2013,"Math",80,316
"84Q706","4",2013,"Math",80,313
"84Q706","5",2013,"Math",80,314
"84Q706","6",2013,"Math",79,321
"84Q706","7",2013,"Math",78,311
"84Q706","8",2013,"Math",71,314
"84Q706","All Grades",2013,"Math",468,315
"84R067","6",2013,"Math",109,301
"84R067","7",2013,"Math",95,290
"84R067","8",2013,"Math",69,293
"84R067","All Grades",2013,"Math",273,295
"84R071","3",2013,"Math",54,287
"84R071","All Grades",2013,"Math",54,287
"84R073","6",2013,"Math",95,293
"84R073","7",2013,"Math",96,291
"84R073","8",2013,"Math",88,294
"84R073","All Grades",2013,"Math",279,293
"84X165","3",2013,"Math",72,313
"84X165","4",2013,"Math",37,315
"84X165","5",2013,"Math",33,326
"84X165","All Grades",2013,"Math",142,317
"84X177","6",2013,"Math",107,285
"84X177","All Grades",2013,"Math",107,285
"84X185","3",2013,"Math",46,300
"84X185","4",2013,"Math",45,292
"84X185","5",2013,"Math",46,294
"84X185","6",2013,"Math",91,307
"84X185","7",2013,"Math",62,294
"84X185","8",2013,"Math",52,302
"84X185","All Grades",2013,"Math",342,299
"84X255","3",2013,"Math",56,328
"84X255","4",2013,"Math",56,338
"84X255","5",2013,"Math",56,311
"84X255","6",2013,"Math",55,321
"84X255","7",2013,"Math",51,309
"84X255","8",2013,"Math",49,317
"84X255","All Grades",2013,"Math",323,321
"84X258","6",2013,"Math",135,283
"84X258","All Grades",2013,"Math",135,283
"84X309","3",2013,"Math",44,301
"84X309","4",2013,"Math",41,304
"84X309","5",2013,"Math",48,291
"84X309","All Grades",2013,"Math",133,299
"84X345","3",2013,"Math",78,289
"84X345","4",2013,"Math",75,290
"84X345","5",2013,"Math",75,277
"84X345","6",2013,"Math",77,303
"84X345","7",2013,"Math",75,284
"84X345","8",2013,"Math",74,296
"84X345","All Grades",2013,"Math",454,290
"84X346","3",2013,"Math",59,315
"84X346","4",2013,"Math",44,330
"84X346","5",2013,"Math",36,324
"84X346","All Grades",2013,"Math",139,322
"84X378","3",2013,"Math",32,321
"84X378","4",2013,"Math",35,326
"84X378","5",2013,"Math",35,333
"84X378","6",2013,"Math",32,332
"84X378","7",2013,"Math",29,330
"84X378","All Grades",2013,"Math",163,328
"84X389","3",2013,"Math",43,311
"84X389","4",2013,"Math",44,300
"84X389","5",2013,"Math",43,301
"84X389","All Grades",2013,"Math",130,304
"84X394","3",2013,"Math",44,295
"84X394","4",2013,"Math",44,295
"84X394","5",2013,"Math",35,282
"84X394","All Grades",2013,"Math",123,291
"84X398","3",2013,"Math",49,300
"84X398","4",2013,"Math",49,294
"84X398","5",2013,"Math",49,295
"84X398","All Grades",2013,"Math",147,296
"84X407","3",2013,"Math",72,288
"84X407","4",2013,"Math",71,292
"84X407","5",2013,"Math",61,304
"84X407","All Grades",2013,"Math",204,294
"84X419","3",2013,"Math",64,302
"84X419","4",2013,"Math",63,293
"84X419","5",2013,"Math",60,294
"84X419","6",2013,"Math",50,305
"84X419","All Grades",2013,"Math",237,298
"84X422","3",2013,"Math",34,322
"84X422","4",2013,"Math",32,304
"84X422","5",2013,"Math",31,293
"84X422","6",2013,"Math",33,325
"84X422","All Grades",2013,"Math",130,311
"84X461","3",2013,"Math",46,318
"84X461","4",2013,"Math",46,308
"84X461","All Grades",2013,"Math",92,313
"84X482","6",2013,"Math",64,286
"84X482","7",2013,"Math",84,276
"84X482","8",2013,"Math",81,280
"84X482","All Grades",2013,"Math",229,281
"84X487","3",2013,"Math",74,301
"84X487","4",2013,"Math",73,305
"84X487","All Grades",2013,"Math",147,303
"84X488","6",2013,"Math",78,288
"84X488","7",2013,"Math",78,296
"84X488","8",2013,"Math",78,304
"84X488","All Grades",2013,"Math",234,296
"84X491","3",2013,"Math",92,312
"84X491","4",2013,"Math",45,312
"84X491","All Grades",2013,"Math",137,312
"84X493","3",2013,"Math",89,341
"84X493","All Grades",2013,"Math",89,341
"84X494","3",2013,"Math",97,347
"84X494","All Grades",2013,"Math",97,347
"84X496","3",2013,"Math",38,312
"84X496","4",2013,"Math",37,336
"84X496","5",2013,"Math",35,335
"84X496","All Grades",2013,"Math",110,328
"84X538","3",2013,"Math",36,321
"84X538","All Grades",2013,"Math",36,321
"84X703","5",2013,"Math",82,280
"84X703","6",2013,"Math",88,287
"84X703","7",2013,"Math",77,294
"84X703","8",2013,"Math",111,304
"84X703","All Grades",2013,"Math",358,292
"84X704","3",2013,"Math",83,306
"84X704","5",2013,"Math",67,300
"84X704","6",2013,"Math",68,317
"84X704","7",2013,"Math",63,315
"84X704","8",2013,"Math",62,328
"84X704","All Grades",2013,"Math",343,313
"84X705","3",2013,"Math",52,281
